Uniprot_AC	nb_obs
Q96LT4	9
P58215	67
O94955	24
O94956	7
Q86YB7	427
O94952	142
O94953	777
Q8WY41	9
Q14061	815
Q86YB8	203
Q9NQC3	2714
P16298	1330
H0YDN1	2670
O00168	8
Q96EV2	1368
Q8NCU7	1
P28827	134
Q9GZR5	1
Q9GZR7	2016
Q9GZR1	324
Q8NI27	2676
Q5T0D9	366
O14910	493
Q16798	704
Q16799	809
P62280	1854
O43347	536
Q96FK6	379
Q7Z7D3	171
P25786	4661
P25787	4458
P25788	2898
P25789	3519
H7C2M8	133
Q9H2M9	3145
Q9H8W3	6
Q53HV7	163
O60229	394
Q8N729	2
Q8IZH2	1805
E9PGY3	3
Q8NBF6	936
Q75T13	2
Q96MR6	1
P67936	7902
P27448	1424
P11413	6969
Q9BUT1	1143
P63220	1596
P11142	29090
Q9BUT9	87
Q86SX3	63
Q86SX6	1086
Q16134	2047
Q8TBB1	80
A6NJW9	1
G5E9V6	544
P80404	3011
G5E9V5	1542
Q15532	247
Q96GK7	1555
P06311	824
Q2M3D2	36
P24278	1
J3QLI1	48
P01848	5
Q7Z591	349
Q13568	340
Q13569	110
O95777	861
P25440	977
Q13564	2200
Q8WWA0	4
Q8WWA1	95
Q13561	3502
Q9BWJ5	706
Q8NE62	1593
Q9Y275	4
K7EM46	150
Q9Y276	671
Q68DI1	48
Q9Y277	1640
P01909	342
Q9Y279	127
O00203	4481
O00204	687
P01903	1054
Q8NBF1	7
Q96J66	121
Q9H741	4
Q6ZS72	6
P06314	1211
Q9NV06	729
P48551	33
Q9BYK8	1539
Q5BKT4	20
E5RGM3	2077
Q96AQ8	213
Q9UQ49	7
Q7Z333	875
Q5VZL5	1592
O95365	568
Q96BQ1	18
Q9P2A4	728
O95361	745
Q96AQ6	913
O95363	519
Q9Y625	287
Q9Y624	972
Q9Y623	319
Q9BV73	1000
P15311	12606
P06316	335
Q9BV79	763
P24311	54
O15296	1230
O15297	41
P15313	2770
Q12968	424
Q00577	1620
Q12965	2759
P43304	6142
Q9NXV6	1622
Q9NXV2	223
Q12962	316
Q9UID3	1222
Q9P253	1466
P62841	2960
Q9UID6	121
P62847	1683
Q01628	326
Q01629	141
Q9P258	5385
Q13239	7
Q06455	74
Q6P9F7	8
Q9Y6Y0	877
H0Y572	13
O60739	1353
P00505	2607
Q9Y6Y9	44
C9JMK7	159
Q53RD9	270
G3V256	1882
Q9GZM8	428
Q9UKV8	2457
Q9GZM5	216
Q9UKV5	128
Q9UKV3	6916
Q9UKV0	194
Q13237	63
P35606	7767
P46199	1046
Q8TCS8	3052
P35609	6047
H0Y612	1474
P42566	4202
Q6P1M9	20
O76083	2
O76080	288
Q8NFU3	1140
A2CJ06	4
Q6P1M0	519
Q8NFU4	22
Q8NFU5	10
O60885	2153
P39060	1983
P78537	474
P11908	2651
P78536	619
B3KR12	17
P00403	836
S4R3W2	729
Q92569	278
Q6ZMZ3	76
Q9H4T2	12
Q92560	317
Q92563	20
Q92562	364
Q92565	46
Q92564	123
P57086	34
P57087	7
P52564	1039
P52565	3860
P42695	317
P42694	918
P42696	332
Q9HAT8	2
O60641	257
Q53FZ2	53
P57088	256
P52569	131
Q14315	7599
Q495W5	349
Q96HE9	63
P01770	365
Q8WU76	992
Q8WU79	1303
Q96HE7	2748
E7ENX8	753
Q9BRQ6	565
Q8NES3	99
Q9Y3S2	542
Q9H254	905
Q9H257	455
P08319	944
Q8TED9	281
P21127	2295
Q8N9Z0	93
Q8N9Z2	66
P08670	42327
Q8TED0	995
Q8TED1	248
P14635	294
A5PLN7	16
P07992	215
O43598	1560
P07996	14969
P07998	525
Q659A1	190
O43592	2027
O43593	32
O95562	51
O95563	193
P40123	1457
H7C371	735
Q8TDQ0	36
M0QZ52	2905
Q9Y283	9
O95568	179
Q8WUB8	562
Q8IWT6	160
Q96BP2	149
Q96BP3	1250
Q9BQC3	578
Q86X52	49
Q86X53	111
Q9BQC6	173
Q86X55	1469
Q71F23	89
Q13043	2172
Q49AJ0	11
Q9NYI0	152
Q2QL34	3
Q99551	27
Q99550	69
Q9NXL2	41
Q96RQ9	2148
K7ENF0	126
Q96RQ3	2568
A6NG32	4
Q96RQ1	160
Q8N3U4	2058
Q9NQP4	649
P59910	2
P40879	1
Q12907	1789
P33778	12945
C9JTC6	552
Q9Y5E8	44
Q8IUI8	726
Q9NX31	1
Q9Y5E5	23
Q9Y5E7	25
Q9NX38	175
H0YF08	51
Q13177	4502
P07333	244
P07332	381
H0YI76	1786
P07339	17817
H0YI72	33
Q8N3D4	2025
Q8N3C7	43
P61764	1019
P61769	1805
Q8NI77	42
P10600	198
Q9BRC7	79
Q86WJ1	927
P10606	2063
Q9NZI7	797
Q9NZI6	193
Q9NZI5	736
Q9HD15	652
Q9NZI8	182
Q96KG9	3010
P62072	505
P62070	467
A6NER3	5
P58753	10
C9JYB8	42
O14763	1
P50461	46
P55103	8
H7BYY1	4563
Q9UJV9	1522
B8ZZ43	534
Q92793	1945
Q9HBR0	284
Q2TAK8	103
M0R330	302
Q9H1B7	2875
P10145	3
O15417	846
Q9NUM3	31
Q9NUM4	226
E9PHV5	2913
Q8NCN2	3
B1ALY0	480
Q8NCN4	679
Q8NCN5	1566
P52823	171
K7EKR5	43
Q9P209	26
P52824	309
Q9ULD9	318
Q96TA1	6376
Q9ULD6	6
D6W5Y5	1673
Q96TA2	620
Q96C23	1559
Q9ULD2	974
Q9P2R6	567
Q96FT9	171
Q9NTW7	106
P51159	464
Q6P3X8	11
P51153	844
P51151	721
P51157	229
Q9BTU6	651
Q9Y2P8	455
O60858	15
Q6VMQ6	1778
Q8N568	139
O60583	236
Q9Y2P4	20
Q9Y2P7	83
Q9UMX2	17
Q9UMX3	102
Q9UMX0	3037
Q9UMX1	385
P17735	62
Q9UMX5	965
Q9UHF5	1
Q8N8U2	112
F5H628	29839
Q13795	514
Q13797	39
Q13796	1442
Q96NL8	90
Q13790	256
Q13123	1922
Q96EX3	135
Q96EX2	2
Q96NL6	46
P18847	8
P18846	199
Q15059	1219
Q9Y478	1496
Q9NVU0	879
Q9NVU7	678
Q00722	1132
P02461	2179
Q5BKX5	58
Q9Y3L5	682
P78406	2318
P23141	2308
P23142	7496
Q9Y3L3	2414
Q96S96	43
P17655	6655
A6NJJ0	1200
P05204	1383
Q5T3G2	87
Q9NWS0	556
P14384	229
Q96S94	312
P01040	318
P01042	5604
Q15029	6813
Q6PJ69	690
Q15025	514
Q15024	966
Q15027	607
O00541	1052
Q15021	1516
K7EQZ6	3115
Q96S21	54
Q15022	724
Q86V85	21
F5H593	1229
H0Y4R1	4927
Q9H7H0	259
Q86V81	2503
Q96S90	367
O15173	919
Q5SVZ6	80
Q86V88	555
Q8TEW8	468
Q14D04	31
Q5T5S1	10
Q9BXN1	9069
Q9BXN2	1
Q8TCG2	175
Q8TCG1	440
O00442	2030
Q9P1Z2	450
Q9P1Z0	107
Q3V6T2	1501
Q5JWR5	52
Q9H7C4	251
P62987	3298
P34741	62
J3QSC9	39
Q9BVG4	1146
Q8IY57	87
Q9H2R5	14
Q92956	16
Q86U38	903
Q92959	16
Q969Y0	1
Q92777	8
Q9BVG9	81
Q9BVG8	45
Q99961	2037
Q99962	465
H0Y4Y9	63
Q99788	5
Q99966	1
Q99967	13
Q99784	20
Q99969	439
P42224	8772
J3KQ73	1117
P42226	1398
Q9UI42	18
Q9UI43	64
Q9UI46	2
Q9UI47	417
P22234	5195
Q01459	1168
Q9BUZ4	356
P04150	545
P04155	264
P04156	105
Q6PCD5	50
Q6UWW8	95
Q96JH7	3295
Q8IYH5	206
P49903	2494
Q9H089	1363
O75689	237
O75688	1403
H7C155	784
P0C5Z0	5
Q9H081	183
Q9H082	346
Q9H8E8	11
Q8N587	58
P27348	8214
P19404	2045
P02808	3
Q6NUM9	856
Q9UIY3	11
Q68CQ7	43
Q68CQ4	536
Q96D31	7
Q8N6R0	1418
Q6ZWK4	18
P49190	1
Q86YL5	111
Q96E09	722
O14972	667
Q6Q0C0	211
Q9NUP9	807
O14976	3128
Q8N7R7	166
O14974	4278
O14975	478
Q9NUP1	356
O14979	3692
Q9NUP7	95
P21217	43
H0YMB1	1098
Q9GZP9	38
Q9GZP8	151
Q9GZP4	725
I3L4N8	59575
Q9GZP0	7
Q9H9A6	1710
Q9H9A7	129
O75027	417
Q8IZV5	205
Q8IZV2	2
Q05516	1
O75022	52
P49441	482
Q05519	1742
Q96FI4	28
P49447	32
Q8TD57	45
Q86Y91	70
Q9HCU5	841
Q9HCU0	233
Q8IWZ6	173
Q86Y97	31
P11388	4039
Q9HCU8	113
Q9HCU9	160
O75339	3517
A8MW92	310
Q96PP8	1070
Q96PP9	1038
Q3SY56	63
Q96MP8	15
F5H6M9	471
Q9UNA4	382
Q13405	739
Q13401	40
Q49MG5	182
Q7Z2X7	270
P05787	33999
P05783	29621
P11169	58
P63208	3264
P11166	447
P11161	23
E5RFG5	20
A6NJU9	1
C9K0J5	2202
O75335	472
Q6P2D0	54
P01861	19944
Q12951	35
H7C3G6	1112
Q5XLA6	56
Q96GE9	38
Q96GE6	8
P50851	8598
P25311	3049
F5H433	42
I3L212	636
H3BRJ5	125
O95711	12
Q13541	922
Q13542	491
O95715	54
O95714	1011
Q13546	1907
Q13547	4247
Q9NY93	804
Q9NY97	107
C9J202	88
Q9BWL3	19
Q9BYN7	2
O60760	172
Q9UBC9	2
O00221	523
P55317	1151
Q96J01	1058
Q6PD74	917
Q9UBC1	183
Q9UBC2	4380
Q9UBC3	122
Q9UBC5	698
P50148	838
Q9BYN0	353
Q96CN5	126
Q96BM9	1140
Q13895	1376
Q9NQ66	561
P21397	1262
P24557	489
P33908	359
Q8IY81	1223
Q6ZS11	32
Q9H3S5	5
Q9BVX2	3
P80422	1
Q9NQ92	462
Q9NV66	79
Q9NV64	13
Q9BYI3	241
P18433	390
Q96AW1	1
P20929	70
Q5QJ74	778
Q9H6R4	1370
Q6K0P9	371
Q6ZVL6	76
P10412	2172
P60896	41
P48556	1548
P29317	97
Q86XK3	34
Q9H6R7	106
P35998	4841
Q9Y644	6
Q9Y646	970
Q9BV57	1281
O15067	3652
Q86UE3	98
Q5T0W9	962
Q86UE4	2741
Q08722	193
Q9NXH9	968
Q19T08	6
P48552	280
Q9NQL2	547
P48553	1132
Q5SZK8	72
Q9P278	12
Q9UIF8	249
P08572	759
Q9P273	19
P01780	454
Q9UIF7	25
P62861	609
Q9P275	613
P51813	8
H0Y804	1479
P51817	107
A0JLT2	247
P51815	7
Q92896	2476
P01834	15200
Q969M7	349
Q86WW8	202
Q969M3	137
P02787	41859
P02786	3767
O60447	261
Q8TAF7	38
O60443	770
O60449	374
Q6PIJ6	718
P01743	537
O14498	943
Q96PN7	344
O14490	101
O14493	34
O14492	95
O14495	15
O14494	6
O14497	2995
Q9UKT8	186
Q9UKT9	198
Q9NZM4	335
Q8NEQ5	2
O95926	300
Q9UKT5	358
Q9H1I8	770
Q9UKT7	13
Q8WYH8	159
Q86TI0	1182
Q86VV8	20
Q8NFW8	2218
Q8NFW9	13
A0A5B9	10
Q9NRR8	38
E7ETH6	195
Q562F6	22
E7ETH0	2291
Q9NRR3	61
P23083	486
Q9NRR1	1
Q9NRR6	17
Q9NRR4	212
Q9NRR5	2118
P28370	2133
Q5JTW2	193
C9JZR2	9139
Q92543	55
Q92542	316
Q92541	1642
Q92540	463
Q92547	422
Q92546	61
Q92545	276
Q92544	799
P0C1S8	12
P30825	91
V9GYU9	127
Q5T7M9	5
A1L390	700
Q9H4Z3	977
Q00839	18299
P69905	36947
P05412	256
P05413	836
Q5T0Z8	1039
Q9HAV0	3261
Q9HAV7	1236
Q9HAV4	2521
Q96SB8	674
P01258	4
Q8N806	1164
Q6A163	2
Q9H270	1715
Q14457	576
Q8WU10	147
Q8WU17	93
Q14451	1929
P14652	1
Q8TEB1	604
Q8TEB7	1
Q9Y3Q8	1206
Q8NEU8	1874
J3KN67	5593
Q8TEB9	20
Q9Y3Q3	572
O75096	22
E9PE29	389
E9PN54	503
Q659C4	1013
Q8N9T8	1896
Q5T9A4	1120
Q5UE93	40
Q6PI98	129
A5PLL7	52
Q8N114	8
O95164	1
Q9H5X1	228
O95544	685
H7C560	660
Q8IYS4	6
Q99572	11
Q99571	180
Q8IYS5	20
