Uniprot_AC	nb_obs
Q9P1Z9	10
P62987	367
P34741	17
Q8NEB5	1
Q9BVG4	25
Q8IY57	2
Q92954	10
Q86U38	6
Q92959	9
Q9BVG9	1
P42229	40
Q99962	17
Q99969	5
P42224	94
P42226	16
P22234	46
Q01459	8
P04150	2
P04156	2
P26927	2
Q96JH7	15
O75683	6
P15056	7
Q9H089	4
O75688	17
Q9H082	8
P27348	194
P19404	31
Q6NUM9	10
Q68CQ7	1
Q68CQ4	1
Q96D31	1
Q8N6R0	10
P54687	15
Q86YL5	3
Q96E09	1
O14972	8
Q9NUP9	24
O14976	19
O14974	59
O14975	1
Q9NUP1	7
O14979	49
Q9GZP9	4
Q9GZP8	2
P09848	1
Q9GZP4	17
Q9GZP1	1
Q9GZP0	1
Q9H9A6	3
P49448	82
O75027	8
Q8IZV5	2
Q02094	5
O75023	1
P49441	7
Q05519	11
P49447	2
Q8IWZ3	21
Q9HCU5	18
Q9HCU0	8
Q8IWZ6	2
Q02880	42
Q0VAQ4	1
Q96PP9	2
Q9UNA1	4
Q9UNA4	3
Q13405	15
Q13404	51
Q7Z2X4	1
Q13409	42
P05787	978
P05783	895
P11169	1
P63208	41
P11166	20
C9K0J5	6
P01861	343
P01860	682
Q8IXW5	1
P61513	34
Q13541	13
Q13542	3
P48061	3
Q13546	7
Q13547	27
Q9NY93	3
Q5T750	1
Q9BWL3	1
O00221	1
Q96J01	3
Q96J02	3
Q9UBC5	22
P50148	32
Q96BM9	33
Q13895	7
P24557	3
P33908	20
Q8IY81	15
P37108	63
Q6ZS17	2
Q9NQ94	11
P18433	7
Q02086	1
Q5QJ74	3
P10415	2
Q5VWZ2	26
P10412	218
O15061	17
P29317	1
P45877	12
P35998	96
Q29940	60
Q9Y646	35
Q9BV57	10
Q9H6R0	1
Q86UE4	72
Q9NXH8	5
Q9NXH9	3
P60891	53
P48553	2
Q5SZK8	9
Q9UIF9	3
Q9P273	1
P01780	10
Q9P270	7
P62861	16
Q9P275	1
Q92890	25
Q92896	64
Q969M7	1
Q86WW8	2
Q969M3	4
P02787	1930
P02786	15
O60443	1
O60449	9
P02788	246
O14498	11
O43566	1
P07942	229
O14493	7
O14495	3
O14497	7
Q9UKT8	2
Q9UKT5	1
Q9H1I8	11
P07099	169
Q5T6X4	1
Q86TI0	5
Q86TI2	23
Q8NFW8	39
Q9NRR3	2
P23083	15
Q9NRR5	18
P28370	16
P32970	1
Q92542	15
Q92541	9
Q92546	1
Q92544	14
A1L390	6
Q9H4Z3	10
P05412	3
P05413	14
Q9HAV0	65
Q9HAV7	15
Q9HAV4	32
Q96SB8	1
Q6PJF5	1
Q96SB4	8
Q96SB3	24
Q8N806	5
Q9H270	17
Q14457	3
Q8WU10	1
Q14451	2
Q8TEB1	3
Q9Y3Q8	6
Q8NEU8	18
Q8TEB9	1
Q9Y3Q3	7
Q659C4	20
Q8N9T8	7
Q8N118	1
P26599	212
Q9H5X1	18
O95544	2
Q99572	1
Q00G26	3
Q99570	6
Q9BQA9	11
Q99575	15
Q99574	2
Q14802	1
Q9BQA1	9
P22061	71
P82650	17
Q5W0V3	1
P40818	9
Q8IUW5	1
P36507	42
Q8IXI1	18
Q8IXI2	15
P19367	142
Q9NX55	3
Q9NX57	3
Q9NX58	12
P05455	96
P07311	9
Q05DH4	1
Q9HC84	13
P10620	29
Q9BRA2	18
Q9H6H4	2
Q9BRA0	1
Q29718	54
Q9NZG7	1
E9PCW1	8
Q5T6V5	28
Q14CM0	1
Q96DX4	1
Q96DX5	6
Q9UJX5	4
Q9UJX4	14
P50336	12
Q9UJX3	9
Q9UJX2	4
Q5BJH7	3
Q5BJH2	1
P56470	66
P84085	106
Q15477	46
Q9P2T1	16
Q96TC7	29
Q96KQ7	1
Q96KQ4	2
Q03167	1
Q03164	1
Q6ZRP7	2
P13995	2
Q03169	22
Q9Y2R0	7
Q9Y2R5	7
Q9UPU5	9
Q9Y2R9	11
P29762	3
P30049	21
P30048	133
Q8N8S7	20
P30041	349
P30040	86
P30043	202
P30042	53
P30044	158
P30047	9
P30046	72
P55789	1
Q9GIY3	40
P55786	169
Q9UMZ2	9
P13667	457
Q15007	3
Q15006	14
Q15005	68
O00567	115
O00560	25
E9PM46	16
Q96S44	11
Q8NHM4	421
A0PK00	1
O15155	5
Q9H7F0	2
Q8TCA0	7
Q96R05	4
P0CG12	2
Q8WVB3	1
P35442	78
Q9Y450	15
Q8NBF2	43
Q5BKZ1	17
Q92932	5
Q92930	41
Q92934	2
E7EVY3	59
Q96AJ9	6
Q14202	1
Q14203	180
Q14204	800
P00338	225
Q9Y4H4	2
Q9Y4H2	2
Q96EI5	8
P68036	53
Q9UN36	38
P68032	1321
P07814	388
O43164	2
O43166	7
O43169	22
P19174	18
P79483	30
Q86X83	8
Q8N6T3	10
Q9H3Z4	6
Q86YN1	2
O94992	4
O14957	1
O14950	128
Q6FI81	15
Q9H9C1	6
A1IGU5	3
O60268	1
P27361	44
Q9UKA4	1
O60262	4
Q8IWT0	6
P11362	6
P61353	87
P29474	3
Q15648	2
Q15643	38
Q15642	33
P45381	9
Q13427	8
Q13426	3
Q7Z2Z2	7
Q13424	3
Q13423	137
O95487	19
O95486	23
Q53HC0	2
P63261	2529
Q53HC9	9
P63267	1257
Q96M96	8
O75420	2
Q13523	8
Q13526	26
P01880	23
Q8NHP8	13
P48735	173
P48739	56
Q8NHP1	49
Q8NHP6	2
Q9NWX6	1
Q9NT62	22
Q7L591	3
Q7L592	1
Q7L2E3	28
Q6ZS30	2
P48651	9
P19827	247
Q14999	4
P19823	330
Q14997	19
P51784	7
P62136	96
P12107	10
P12109	408
Q5VYX0	2
Q7L775	13
Q96GW9	7
Q9UQ80	149
Q8N5N7	11
Q9NQR4	79
P29373	2
Q5T5P2	46
Q9NXJ5	2
Q12929	22
Q29963	58
Q9Y666	2
Q9BV36	2
Q9UBE0	34
F8VWL3	10
Q9C002	8
Q9C005	3
P03905	2
Q969S2	2
Q969S3	12
Q969S9	4
Q86WU2	8
Q4G0N4	25
Q8TAD4	1
Q8TAD7	4
O60462	2
Q5QJE6	6
Q9H1K0	2
Q8WYJ6	11
P29597	3
Q9NRP0	15
P29590	43
Q8TAM2	1
B5MCI0	4
Q9P2I0	6
Q01664	2
Q9Y6D5	24
P02751	596
Q8WW59	22
O75251	21
A9UHW6	9
P43652	64
Q9Y6D6	26
P08138	9
P08134	71
Q53FV1	4
P08133	519
Q8N755	2
Q9UKR5	2
P07357	30
P54252	9
Q9H299	34
P15121	105
