Uniprot_AC	nb_obs
Q9ULV4	1
Q8N608	48
P11597	5
Q30134	20
Q9HDB5	224
Q9Y5G7	7
Q9Y5G5	9
Q9Y5G4	7
Q9BYZ8	1
Q9Y5G9	10
E9PCV6	663
Q96PQ0	1
Q15493	42
Q86Y46	123
Q16695	7
O15540	16
O14818	9
Q9P2J5	1
O14810	2
P36871	78
D6RAX3	88
P16870	664
O95498	1
Q13433	3
Q13438	3
O95490	42
Q9HCJ6	3
P04424	1
O95497	35
P07311	19
Q9HCJ2	47
P11117	15
P47929	9
Q9HC84	5
O60909	3
Q8NHL6	6
Q9BRA2	19
Q13557	44
Q13555	28
Q13554	51
Q92692	18
Q9UBP4	4696
P01892	66
Q96GD0	17
P01891	64
P22692	168
Q9NR99	4
H0YDE5	37
P06576	15
P36980	261
P15291	39
P19961	59
P21554	1
P60900	12
P63302	1
P11021	321
P12004	3
Q8NCL4	51
P22090	1
B1AKI9	1
Q9HBT6	19
Q8N3F0	2
Q9NSC7	25
Q15274	3
Q9HB71	5
Q13885	142
O00148	1
O00144	2
Q9UJJ9	133
P84085	7
P58499	2
Q96TC7	10
O43237	1
P07148	8
P29279	55
Q6UX71	240
Q6UX73	222
Q6UX72	10
Q9NQ88	1
Q6ZRP7	86
P55011	27
P55010	1
Q9BYH1	209
Q9ULB5	40
Q9ULB4	28
P52209	16
P56277	1
P18428	48
P29762	18
O95157	9
O00499	7
P11047	270
Q9NVE5	1
P30041	27
P30043	9
Q7Z304	5
B1AHM8	415
O95159	5
P30046	20
P55789	1
P55786	119
P07492	2
P07307	10
O14556	23
Q9NP72	10
Q9NZU1	20
Q9NZU0	10
Q32P28	1
P23467	2
P40926	64
P49862	16
Q9Y696	47
P62879	8
Q92673	240
P35749	11
Q86UX7	1
Q86UX2	313
Q96CX2	26
Q9C0C4	24
Q86WT1	3
O00567	4
O00560	30
Q969L2	1
P02649	8775
Q9C0C9	1
P29966	27
Q86XX4	5
O00767	1
O00764	1
P39656	1
O60476	42
O60477	11
Q9Y6Z7	3
O15394	715
Q8WWZ8	1
Q9Y219	11
Q8NHM4	38
Q08ET2	36
P78333	5
P51178	1
P78357	1
Q12841	150
P18084	4
P08253	395
O75828	30
Q86TH1	33
P46439	4
O75531	2
P0C7P4	1
Q9H665	2
Q4G0F5	1
P09651	30
F8VVA5	459
P04229	25
Q8WYK1	63
Q5VV43	23
P04222	59
P04220	386
Q5J1K9	77
A5D6W6	2
P68104	134
Q01581	1
Q9NRS4	1
P78423	2
Q9P2H3	2
P02689	13
P02686	84
P08185	320
Q9Y328	4
Q92935	6
Q06418	62
O75223	32
Q13151	4
P54826	4
P15907	2
P52799	67
Q04118	5
P52797	28
P04070	74
Q96AJ9	1
O60687	1
Q14204	2
P62899	1
P05408	205
Q6UWU2	4
Q8TEU8	264
Q96QV1	3
Q9UKU6	44
B4E1Z4	4287
P47914	1
Q8TB96	1
P68036	9
Q8TDQ0	32
Q9UKU9	43
P68032	340
P07814	1
Q6NUS6	5
Q92581	1
P98164	10
