Uniprot_AC	nb_obs
Q13094	284
Q86Z14	67
P16581	9730
P26599	237
P20231	408
Q6GMX3	350545
O14960	66
Q02747	644
O14964	38
Q02742	24
Q9UFN0	38
O43396	149
O43390	17
P07954	249
P12955	14480
Q2TAA2	25
P23526	337
O43556	12
Q99574	38
P09874	16
Q96DN2	141
P09871	87301
Q00839	102
P46952	31
V9HW34	791000
P80723	2001
Q14108	2
Q96LA6	23
Q9UHN6	43
O94933	165
Q7Z6A9	2
O60279	333
Q14699	5
Q14697	1818
Q8IWU5	40
P26006	39
P11597	8166
P05451	1431
Q9BYZ8	44
Q5R3I4	8
Q15493	15
Q8WXX5	2
P19367	1129
O14818	1050
Q15654	5
Q6ZVX0	492680
P36873	475
Q16698	111
Q92752	52
O95498	38
Q13435	18
O95490	62
Q9UPT8	4
P04424	653
O95497	16561
Q6NW40	27
P63279	19
Q6DD88	169
Q6ZNJ1	109
P11117	4
Q92973	15
P47929	290
Q9HC84	121
O60909	5
P15170	32
Q8WXF7	5
Q8NHL6	3009
Q9BRA2	72
Q13557	31
Q13555	34
O95727	236
P22455	356
O95721	9
Q92876	415
Q9UBP4	708
Q96GD0	7
P22692	6875
Q9NR99	299
P22695	291
P22694	150
P36980	48875
P15291	2313
Q5T749	187
P60900	919
P60903	21
A6NLP5	6
P62258	4528
P50440	98
Q8NCL4	245
Q8N490	9
Q8NCL6	718867
